,Id,Title,Description,Popularity,Genres,Release Date,Rating,Vote Count,Revenue
405,528222,LEGO Marvel Super Heroes: Black Panther - Trouble in Wakanda,"After speaking at the Wakanda Embassy, Black Panther fights Thanos and fends him off with the help of fellow Avengers Captain America, Thor, Iron Man, Hulk, and Black Widow. After regaining conscious, Thanos is approached by Erik Killmonger and Ulysses Klaue in a plot where they will obtain the Vibranium in Wakanda to empower Thanos. When Black Panther discovers this plot, he must work with Shuri, Okoye, and the Avengers to defeat them.",86.746,"['Animation', 'Fantasy', 'Family']",2018-06-04,6.4,46,0
406,1930,The Amazing Spider-Man,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",86.638,"['Action', 'Adventure', 'Fantasy']",2012-06-23,6.7,15450,757930663
407,150689,Cinderella,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",86.634,"['Romance', 'Fantasy', 'Family', 'Drama']",2015-03-12,6.8,6401,543514353
408,1005031,A Trip to Infinity,"Does infinity exist? Can we experience the Infinite? In an animated film (created by artists from 10 countries) the world's most cutting-edge scientists and mathematicians go in search of the infinite and its mind-bending implications for the universe.  Eminent mathematicians, particle physicists and cosmologists dive into infinity and its mind-bending implications for the universe.",86.57,['Documentary'],2022-09-26,6.7,33,0
409,209112,Batman v Superman: Dawn of Justice,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",86.346,"['Action', 'Adventure', 'Fantasy']",2016-03-23,5.9,16308,873637528
410,12,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",86.164,"['Animation', 'Family']",2003-05-30,7.8,17038,940335536
411,475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",86.024,"['Crime', 'Thriller', 'Drama']",2019-10-01,8.2,21645,1074251311
412,11224,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",85.945,"['Family', 'Fantasy', 'Animation', 'Romance']",1950-02-22,7.0,5867,263591415
413,284053,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",85.912,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Comedy']",2017-10-24,7.6,18468,853977126
414,744,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",85.252,"['Action', 'Drama']",1986-05-16,7.0,6732,356830601
415,49524,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him.,85.161,"['Fantasy', 'Action', 'Comedy', 'Crime']",2013-07-18,5.8,3405,61648500
416,1014676,Ivy + Bean: The Ghost That Had to Go,"Cold, white mist. Clanking pipes. And an eerie voice that's coming from the drain. Is the school bathroom... haunted? Ivy and Bean are on the case!",85.141,"['Family', 'Comedy']",2022-09-02,6.0,5,0
417,10198,The Princess and the Frog,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",85.134,"['Romance', 'Family', 'Animation']",2009-12-08,7.2,4642,270997378
418,301502,Blonde,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",84.896,['Drama'],2022-09-16,6.3,770,0
419,49051,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",84.848,"['Adventure', 'Fantasy', 'Action']",2012-11-26,7.3,16486,1021103568
420,887357,Green Lantern: Beware My Power,"Recently discharged Marine sniper John Stewart is at a crossroads in his life, one which is only complicated by receiving an extraterrestrial ring which grants him the powers of the Green Lantern of Earth. Unfortunately, the ring doesn't come with instructions - but it does come with baggage, like a horde of interplanetary killers bent on eliminating every Green Lantern in the universe. Now, with the aid of the light-hearted Green Arrow, Adam Strange and Hawkgirl, this reluctant soldier must journey into the heart of a galactic Rann/Thanagar war and somehow succeed where all other Green Lanterns have failed.",84.718,"['Animation', 'Action', 'Science Fiction']",2022-05-19,7.2,118,0
421,57214,Project X,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",84.358,['Comedy'],2012-03-01,6.8,5425,102731865
422,697799,WarHunt,"1945. A U.S. military cargo plane loses control and violently crashes behind enemy lines in the middle of the German black forest. Major Johnson sends a squad of his bravest soldiers on a rescue mission to retrieve the top-secret material the plane was carrying, led by Sergeants Brewer and Walsh. They soon discover hanged Nazi soldiers and other dead bodies bearing ancient, magical symbols. Suddenly their compasses fail, their perceptions twist and straying from the group leads to profound horrors as they are attacked by a powerful, supernatural force.",84.101,"['Action', 'Horror', 'Thriller', 'War', 'Fantasy']",2022-01-21,5.0,63,0
423,420809,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",84.061,"['Family', 'Fantasy', 'Adventure', 'Action']",2019-10-16,7.3,5280,491730089
424,482321,Ron's Gone Wrong,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",84.06,"['Animation', 'Science Fiction', 'Family', 'Comedy']",2021-10-14,8.0,1472,60000000
425,648579,The Unbearable Weight of Massive Talent,"Creatively unfulfilled and facing financial ruin, Nick Cage must accept a $1 million offer to attend the birthday of a dangerous superfan. Things take a wildly unexpected turn when Cage is recruited by a CIA operative and forced to live up to his own legend, channeling his most iconic and beloved on-screen characters in order to save himself and his loved ones.",83.945,"['Action', 'Comedy', 'Crime']",2022-04-20,6.8,859,29116320
426,122,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",83.932,"['Adventure', 'Fantasy', 'Action']",2003-12-01,8.5,20619,1118888979
427,531219,Roald Dahl's The Witches,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",83.891,"['Adventure', 'Fantasy', 'Comedy']",2020-10-25,6.4,2376,26900000
428,568620,Snake Eyes: G.I. Joe Origins,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",83.875,"['Action', 'Adventure']",2021-06-26,6.6,1237,36964325
429,337401,Mulan,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",83.82,"['Adventure', 'Fantasy', 'Drama', 'Action']",2020-09-04,6.9,5912,66800000
430,135397,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",83.714,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",2015-06-06,6.7,18614,1671713208
431,760926,Gold,"In the not-too-distant future, two drifters traveling through the desert stumble across the biggest gold nugget ever found and the dream of immense wealth and greed takes hold. They hatch a plan to excavate their bounty, with one man leaving to secure the necessary tools while the other remains with the gold. The man who remains must endure harsh desert elements, ravenous wild dogs, and mysterious intruders, while battling the sinking suspicion that he has been abandoned to his fate.",83.551,"['Thriller', 'Action']",2022-01-13,6.3,422,176048
432,892153,Tom and Jerry Cowboy Up!,"This time, the rivals team up to help a cowgirl and her brother save their homestead from a greedy land-grabber, and they’re going to need some help! Jerry’s three precocious nephews are all ready for action, and Tom is rounding up a posse of prairie dogs. But can a ragtag band of varmints defeat a deceitful desperado determined to deceive a damsel in distress? No matter what happens with Tom and Jerry in the saddle, it’ll be a rootin’ tootin’ good time!",83.395,"['Animation', 'Comedy', 'Family', 'Western']",2022-01-24,6.9,393,0
433,896448,Beneath the Surface,"A young woman survives a great white shark attack, whilst on a family boating vacation, however soon realizes the nightmare is far from over. Those around her can not be trusted, and she must face her demons, if she is to step back in the water.",83.347,"['Fantasy', 'Horror', 'Thriller', 'Mystery']",2022-04-01,6.9,52,0
434,854467,Indemnity,"An ex-fireman with PTSD goes on the run when accused of a crime he doesn't even remember committing, leading him down a rabbit hole of conspiracy to the highest degree.",83.162,"['Action', 'Thriller', 'Crime']",2022-02-11,6.9,76,0
435,520763,A Quiet Place Part II,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",83.144,"['Science Fiction', 'Thriller', 'Horror']",2021-05-21,7.6,4858,297372261
436,928344,Weird: The Al Yankovic Story,"Exploring every facet of ‘Weird Al’ Yankovic’s life, from his meteoric rise to fame with early hits like ‘Eat It’ and ‘Like a Surgeon’ to his torrid celebrity love affairs and famously depraved lifestyle, this biopic takes audiences on a truly unbelievable journey through Yankovic’s life and career, from gifted child prodigy to the greatest musical legend of all time.",83.103,"['Comedy', 'Music', 'Drama']",2022-09-08,6.9,112,0
437,390043,The Hitman's Bodyguard,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",82.901,"['Action', 'Comedy']",2017-08-16,6.9,5381,176586701
438,14161,2012,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",82.801,"['Action', 'Adventure', 'Science Fiction']",2009-10-10,5.8,10790,791217826
439,345938,The Shack,"After suffering a family tragedy, Mack Phillips spirals into a deep depression causing him to question his innermost beliefs. Facing a crisis of faith, he receives a mysterious letter urging him to an abandoned shack deep in the Oregon wilderness. Despite his doubts, Mack journeys to the shack and encounters an enigmatic trio of strangers led by a woman named Papa. Through this meeting, Mack finds important truths that will transform his understanding of his tragedy and change his life forever.",82.755,"['Drama', 'Fantasy']",2017-03-03,7.5,1810,92924405
440,28005,Kama Sutra: A Tale of Love,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",82.13,"['Drama', 'History', 'Romance']",1996-09-11,5.7,132,4109095
441,424783,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.",82.099,"['Action', 'Adventure', 'Science Fiction']",2018-12-15,6.7,5202,467989645
442,242582,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",81.935,"['Crime', 'Drama', 'Thriller']",2014-10-23,7.7,9397,50300000
443,329865,Arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",81.667,"['Drama', 'Science Fiction', 'Mystery']",2016-11-10,7.6,15636,203388186
444,81188,Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",81.646,"['Family', 'Animation', 'Fantasy', 'Action', 'Adventure']",2012-11-21,7.4,5852,306941670
445,10020,Beauty and the Beast,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",81.633,"['Romance', 'Family', 'Animation', 'Fantasy']",1991-10-22,7.7,8726,424967620
446,11932,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",81.593,"['Comedy', 'Horror', 'Thriller']",1998-10-16,6.0,1541,50671850
447,10193,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",81.572,"['Animation', 'Family', 'Comedy']",2010-06-16,7.8,12982,1066969703
448,50619,The Twilight Saga: Breaking Dawn - Part 1,The new found married bliss of Bella Swan and vampire Edward Cullen is cut short when a series of betrayals and misfortunes threatens to destroy their world.,81.36,"['Adventure', 'Fantasy', 'Romance']",2011-11-16,6.2,7826,712171856
449,610253,Halloween Kills,"The nightmare isn't over as unstoppable killer Michael Myers escapes from Laurie Strode's trap to continue his ritual bloodbath. Injured and taken to the hospital, Laurie fights through the pain as she inspires residents of Haddonfield, to rise up against Myers. Taking matters into their own hands, the Strode women and other survivors form a vigilante mob to hunt down Michael and end his reign of terror once and for all.",81.198,"['Horror', 'Thriller']",2021-10-14,6.6,2099,131647155
450,121,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",80.713,"['Adventure', 'Fantasy', 'Action']",2002-12-18,8.4,18989,926287400
451,68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",80.649,"['Action', 'Adventure', 'Science Fiction']",2013-04-18,6.9,20081,1214811252
452,810,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",80.621,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",2007-05-17,6.3,7692,813367380
453,119450,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",80.579,"['Science Fiction', 'Action', 'Drama', 'Thriller']",2014-06-26,7.3,9810,710644566
454,1010820,Groot's Pursuit,"Groot investigates a spooky noise that’s been haunting the Quadrant, which leads to an intense dance off.",80.543,"['Animation', 'Family', 'Comedy', 'Science Fiction']",2022-08-10,7.3,149,0
455,862551,Me Time,"With his family away, a devoted stay-at-home dad enjoys his first me time in years by joining his hard-partying old friend on a wild birthday adventure.",80.48,['Comedy'],2022-08-26,6.0,551,0
456,557,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",80.326,"['Fantasy', 'Action']",2002-05-01,7.3,16410,821708551
457,762879,Christmas ...Again?!,"Rowena ""Ro"" is a high-spirited 11-year-old hoping to add more spunk to her Christmas celebrations when her parents’ divorce is going anything but smoothly.",80.238,"['Family', 'Comedy', 'Fantasy', 'TV Movie']",2021-12-03,6.8,71,0
458,14160,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",80.153,"['Animation', 'Comedy', 'Family', 'Adventure']",2009-05-28,7.9,17805,735099082
459,482373,Don't Breathe 2,"The Blind Man has been hiding out for several years in an isolated cabin and has taken in and raised a young girl orphaned from a devastating house fire. Their quiet life together is shattered when a group of criminals kidnap the girl, forcing the Blind Man to leave his safe haven to save her.",79.802,"['Thriller', 'Horror']",2021-08-12,7.3,1925,53785551
460,813258,Monster Pets: A Hotel Transylvania Short,Drac tries out some new monster pets to help occupy Tinkles for playtime.,79.385,"['Animation', 'Comedy', 'Fantasy']",2021-04-02,7.5,324,0
461,632357,The Unholy,"Alice is young hearing-impaired girl who, after a supposed visitation from the Virgin Mary, is inexplicably able to hear, speak and heal the sick. As word spreads and people from near and far flock to witness her miracles, a disgraced journalist hoping to revive his career visits the small New England town to investigate. When terrifying events begin to happen all around, he starts to question if these phenomena are the works of the Virgin Mary or something much more sinister.",79.345,"['Horror', 'Mystery']",2021-03-31,6.7,1758,30833138
462,254128,San Andreas,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",79.344,"['Action', 'Drama', 'Thriller']",2015-05-27,6.2,7424,473990832
463,260513,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",79.263,"['Action', 'Adventure', 'Animation', 'Family']",2018-06-14,7.5,11359,1242805359
464,46195,Rio,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",79.187,"['Animation', 'Adventure', 'Comedy', 'Family']",2011-04-03,6.7,5775,484635760
465,155,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",79.138,"['Drama', 'Action', 'Crime', 'Thriller']",2008-07-14,8.5,28675,1004558444
466,8960,Hancock,"Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",79.03,"['Fantasy', 'Action']",2008-07-01,6.3,8451,629443428
467,10895,Pinocchio,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket.",78.938,"['Animation', 'Family']",1940-02-23,7.1,5094,84300000
468,8681,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",78.69,"['Action', 'Thriller']",2008-02-18,7.4,9853,226830568
469,335797,Sing,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,78.528,"['Animation', 'Comedy', 'Family', 'Music']",2016-11-23,7.1,7045,634151679
470,765172,Rise of the Teenage Mutant Ninja Turtles: The Movie,"When a mysterious stranger arrives from the future with a dire warning, Leo is forced to rise and lead his brothers, Raph, Donnie, and Mikey in a fight to save the world from a terrifying alien species.",78.407,"['Animation', 'Action', 'Comedy', 'Family', 'Science Fiction']",2022-08-05,7.4,102,0
471,398818,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",78.389,"['Romance', 'Drama']",2017-09-01,8.2,10700,41063475
472,11249,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",78.217,"['Comedy', 'Horror', 'Thriller']",2004-11-12,5.4,1291,24829644
473,676547,Prey for the Devil,"In response to a global rise in demonic possessions, the Catholic Church reopens exorcism schools to train priests in the Rite of Exorcism. On this spiritual battlefield, an unlikely warrior rises: a young nun, Sister Ann. Thrust onto the spiritual frontline with fellow student Father Dante, Sister Ann finds herself in a battle for the soul of a young girl and soon realizes the Devil has her right where he wants her.",78.071,"['Horror', 'Thriller']",2022-10-23,5.7,72,37655699
474,654974,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",77.792,"['Family', 'Comedy', 'Action']",2021-11-12,5.0,460,0
475,614934,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",77.763,"['Music', 'Drama', 'History']",2022-06-22,7.8,1853,286000000
476,770254,Back to the Outback,"Tired of being locked in a reptile house where humans gawk at them like they are monsters, a ragtag group of Australia’s deadliest creatures plot an escape from their zoo to the Outback, a place where they’ll fit in without being judged.",77.473,"['Animation', 'Family', 'Adventure', 'Comedy']",2021-12-03,7.8,607,0
477,18240,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",77.455,"['Comedy', 'Romance', 'Drama']",2009-06-01,7.1,5735,317375031
478,333339,Ready Player One,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",77.426,"['Science Fiction', 'Adventure', 'Action']",2018-03-28,7.6,13480,582890172
479,615666,A Boy Called Christmas,"An ordinary young boy called Nikolas sets out on an extraordinary adventure into the snowy north in search of his father who is on a quest to discover the fabled village of the elves, Elfhelm. Taking with him a headstrong reindeer called Blitzen and a loyal pet mouse, Nikolas soon meets his destiny in this magical and endearing story that proves nothing is impossible…",77.386,"['Family', 'Adventure', 'Fantasy']",2021-11-24,7.4,514,0
480,844547,Taurus,"A rising but troubled musician searches for the inspiration to record one last song, pushing himself deep into the void.",77.365,"['Drama', 'Music']",2022-11-18,8.0,2,0
481,508965,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.",77.188,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",2019-11-08,8.3,3119,0
482,76338,Thor: The Dark World,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",77.116,"['Action', 'Adventure', 'Fantasy']",2013-10-30,6.6,15507,644571402
483,539885,Ava,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,77.114,"['Action', 'Crime', 'Drama', 'Adventure', 'Thriller']",2020-07-02,5.8,2110,2987741
484,49026,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",76.929,"['Action', 'Crime', 'Drama', 'Thriller']",2012-07-16,7.8,20199,1081041287
485,98566,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",76.86,"['Science Fiction', 'Action', 'Adventure', 'Comedy']",2014-08-07,5.9,6054,485004754
486,629015,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,76.74,"['Thriller', 'Horror', 'Drama']",2022-03-24,7.1,252,304106
487,595172,The Pilgrim's Progress,"An epic journey, faithfully adapted to modern-day. Christian faces distractions, challenges, and perils at every turn of the way. But ends victorious, with helpful guides, as he stays on the narrow path to the distant Celestial City.",76.619,"['Animation', 'Adventure']",2019-04-18,7.7,71,0
488,480530,Creed II,"Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.",76.553,['Drama'],2018-11-21,7.0,4416,214215889
489,705861,Hustle,"After discovering a once-in-a-lifetime player with a rocky past abroad, a down on his luck basketball scout takes it upon himself to bring the phenom to the States without his team's approval. Against the odds, they have one final shot to prove they have what it takes to make it in the NBA.",76.549,"['Drama', 'Comedy']",2022-06-03,7.9,1787,0
490,682507,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",76.541,"['Drama', 'Mystery', 'Thriller']",2022-07-15,7.6,683,127000000
491,4247,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",76.507,['Comedy'],2000-07-07,6.3,5850,278019771
492,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",76.464,"['Action', 'Crime']",2020-02-05,7.0,9105,201858461
493,9502,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",76.449,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",2008-06-04,7.2,9773,631744560
494,5825,National Lampoon's Christmas Vacation,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",76.437,['Comedy'],1989-11-30,7.2,1891,71319546
495,766907,American Siege,An ex-NYPD officer-turned-sheriff of a small rural Georgia town has to contend with a gang of thieves who have taken a wealthy doctor hostage.,76.339,"['Action', 'Thriller', 'Crime', 'Drama']",2022-01-07,5.6,112,0
